-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.772238405960000023e+02,-9.900000000000000000e+02,-1.780038255342049069e+02,-9.900000000000000000e+02,-1.956439950343118426e+02,-9.900000000000000000e+02,-1.779826119230572203e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.783804358389268430e+02,-9.900000000000000000e+02,-1.770258598059800192e+02,-9.900000000000000000e+02,-2.548419968239199989e+02,-2.325521506267533312e+02,-2.135377708553980369e+02,-1.776158609940000304e+02,-1.586000597999999968e+02,-9.900000000000000000e+02,-1.962320168239200200e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.146051679815880107e+03,-9.900000000000000000e+02,-1.964143736340971884e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.164685340819860130e+03,-9.900000000000000000e+02,-1.764319196020000220e+02,-1.772218999979999978e+02,-1.770064332283916713e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.956439950343118426e+02,-1.108215979602000061e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.766203320598978337e+02,-9.900000000000000000e+02,-1.770064330343318773e+02,-1.127418097021919721e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.968140015622792021e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-1.127819959601999926e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.773966475407879670e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.968063575201110780e+02,-1.766338196059799657e+02,-9.900000000000000000e+02,-1.956439942811087178e+02,-9.900000000000000000e+02,-1.770064330400956578e+02,-9.900000000000000000e+02,-2.325354764978732192e+02,-1.164691065389729829e+03,-1.968061643860141317e+02,-1.127623919802000046e+03,-1.146051679815880107e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.783765763552829640e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.950753026039201643e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.146445720603979908e+03,-1.958281356286098003e+02,-9.900000000000000000e+02,-1.776159201921974500e+02,-9.900000000000000000e+02,-9.900000000000000000e+02
-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.578100198000000205e+02,-1.941219910005637814e+02,-1.762436623839611229e+02,-1.941163176797267056e+02,-1.739392423930680707e+02,-9.900000000000000000e+02,-1.764360307606246181e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.752793702032702754e+02,-1.720689975892331063e+02,-9.900000000000000000e+02,-1.736066183536065353e+02,-1.722513409491340042e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.937061588856187768e+02,-1.764416417939999917e+02,-1.578100198000000205e+02,-9.900000000000000000e+02,-2.135378983934424184e+02,-1.762496407882974268e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.941071635212903459e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.754595664579833851e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-1.764377996020066917e+02,-9.900000000000000000e+02,-1.737630394327051420e+02,-2.135338425299600260e+02,-9.900000000000000000e+02,-1.948657586218172355e+02,-9.900000000000000000e+02,-1.945089887436919582e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.762434383119256154e+02,-2.137281334958383070e+02,-1.924718199890324399e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-2.135323237105965859e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-1.764416417939999917e+02,-2.114542492157310676e+02,-9.900000000000000000e+02,-1.764318608224160982e+02,-1.756356064419026666e+02,-1.950616281145652806e+02,-1.764416417939999917e+02,-1.729604013020666855e+02,-1.764416417939999917e+02,-1.764416417939999917e+02,-2.136962329838287928e+02,-1.734274946147584444e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.584000598000000082e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.754635381842049071e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.762631850192277625e+02,-9.900000000000000000e+02,-9.900000000000000000e+02
-1.366573428176817799e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.574081972139600225e+02,-9.900000000000000000e+02,-1.777981786020001778e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.564320750497209929e+02,-9.900000000000000000e+02,-1.107041641793999815e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.385902782079600115e+02,-1.364727938787962103e+02,-9.900000000000000000e+02,-1.372317986357011819e+02,-1.777980836912898894e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.545279861165628574e+02,-1.578060988019999797e+02,-9.900000000000000000e+02,-1.931298574140141966e+02,-1.385941392000000292e+02,-1.385941390039800183e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.135377525888002026e+02,-9.900000000000000000e+02,-1.383901270064199309e+02,-2.162161772139600089e+02,-9.900000000000000000e+02,-1.107041641793999815e+03,-9.900000000000000000e+02,-1.556731840292077607e+02,-1.379963942457410155e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.357100993115699339e+02,-9.900000000000000000e+02,-1.107041641793999815e+03,-9.900000000000000000e+02,-1.195900600000000082e+02,-1.107041641793999815e+03,-1.758497198059800155e+02,-1.190000200000000063e+02,-1.383844958196253856e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.760437400059799984e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.107041641793999815e+03,-1.107041641793999815e+03,-9.900000000000000000e+02,-1.107041641793999815e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.107041641793999815e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764338198059799652e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.572180190020001760e+02,-2.325444640524137867e+02,-1.378178990394440007e+02,-1.107041641793999815e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.579981786019999959e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.107041641793999815e+03,-1.966200190020000207e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.576120390020000173e+02,-2.150556998059799980e+02,-1.572180190019999770e+02,-1.385941392000000292e+02,-1.088809999799999787e+03,-1.768200190020000377e+02
-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.509877351579010281e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.725138696458629965e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.719214414704193246e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.258308837211180844e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02
-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.762437398059784641e+02,-1.758690881481995802e+02,-1.758672426588107669e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.758672238292077736e+02,-9.900000000000000000e+02,-1.758670912573910243e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764342037261296525e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.758597850175304416e+02,-9.900000000000000000e+02,-1.747424864754691498e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.948661253537446783e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.752733331473763485e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-1.764416417939999917e+02,-1.764416417939999917e+02,-2.137148408957203287e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-1.758672424705147250e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-1.764360307606246181e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.386000597999999968e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02
-1.968160390019999966e+02,-2.144832428039202057e+02,-1.386018241680996255e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.312166702481821972e+02,-1.560520589358847587e+02,-9.900000000000000000e+02,-1.558786597620680254e+02,-9.900000000000000000e+02,-1.353004598995097467e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.968160390019999966e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.560613820411677466e+02,-1.362863998290158065e+02,-1.545263438529718201e+02,-1.368474099894766312e+02,-9.900000000000000000e+02,-2.131401566611128260e+02,-2.327422515698809775e+02,-1.352744487001129130e+02,-1.578060988019999797e+02,-9.900000000000000000e+02,-1.560613820411677750e+02,-1.387921392000000083e+02,-1.580099011979588397e+02,-9.900000000000000000e+02,-1.576120390020000173e+02,-9.900000000000000000e+02,-1.560594990808689317e+02,-9.900000000000000000e+02,-1.382099397969758741e+02,-1.772140390020000211e+02,-9.900000000000000000e+02,-1.560613820411677750e+02,-9.900000000000000000e+02,-1.349108492793837399e+02,-1.362667805801592635e+02,-1.560612330840005484e+02,-9.900000000000000000e+02,-1.386019014135634393e+02,-9.900000000000000000e+02,-1.107037799605980126e+03,-9.900000000000000000e+02,-1.195960200000000100e+02,-1.107037799605980126e+03,-1.362459705897784659e+02,-1.190000200000000063e+02,-1.378198602004085558e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.554811261645510854e+02,-9.900000000000000000e+02,-1.956497198059800269e+02,-1.387921392000000083e+02,-1.107037799605980126e+03,-9.900000000000000000e+02,-1.107030113894231363e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.389881591999999841e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.574140390020000098e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.355138492887003281e+02,-1.343681090523276680e+02,-9.900000000000000000e+02,-1.355157134193961497e+02,-2.156417996059799975e+02,-1.762397996059799823e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.349197657085196340e+02,-2.144832428039202057e+02,-1.364824990330551771e+02,-1.576120390020000173e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.560613632115647817e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.156417996059799975e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.560613253583376263e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.576120390020000173e+02,-1.968160390019999966e+02,-1.378120390020000059e+02,-1.360886094754715430e+02,-9.900000000000000000e+02,-1.574140390020000098e+02
-9.900000000000000000e+02,-1.928105610204027869e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.777984346219249119e+02,-9.900000000000000000e+02,-1.164498775186588773e+03,-2.135355951837762518e+02,-1.954635036804377819e+02,-9.900000000000000000e+02,-1.962319783719267434e+02,-2.135377525888002026e+02,-9.900000000000000000e+02,-1.164694869540239324e+03,-1.941181083658769353e+02,-9.900000000000000000e+02,-1.776019136935839242e+02,-1.933206709443253715e+02,-1.973983360199400181e+02,-9.900000000000000000e+02,-1.961933948644311840e+02,-1.895145488119005392e+02,-1.941089537986654534e+02,-1.778003560001790220e+02,-9.900000000000000000e+02,-1.948675093653139356e+02,-1.775865348895557077e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.135031438155233730e+02,-9.900000000000000000e+02,-2.546479564314695381e+02,-1.941240048975760430e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.135299457379727528e+02,-1.962319783942243134e+02,-9.900000000000000000e+02,-1.775885145371704255e+02,-1.943102448852919792e+02,-9.900000000000000000e+02,-1.937031417459586748e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.770160592020000081e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.124033723074579711e+02,-1.164694869540239324e+03,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.131286452824481330e+02,-9.900000000000000000e+02,-2.135224669977428675e+02,-2.158301160259199776e+02,-9.900000000000000000e+02,-2.135279708103465737e+02,-2.109016962260693617e+02,-1.164694869540239324e+03,-1.936733335387496027e+02,-2.135378614836546376e+02,-1.946868957778089850e+02,-1.972023160199400138e+02,-1.941162281776877023e+02,-1.776003338869675758e+02,-1.962220443839227357e+02,-1.930088603945483783e+02,-2.140819487449548149e+02,-2.129049394034026932e+02,-1.783726747828873158e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.783804371980598091e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.941163165689701486e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.946948099275907396e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.320263353337209082e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.146637859605979884e+03,-9.900000000000000000e+02,-9.900000000000000000e+02
-1.560613255504568144e+02,-2.144832428039202057e+02,-1.389881591999999841e+02,-9.900000000000000000e+02,-2.154477398059800066e+02,-1.560613630194455652e+02,-2.156378988079799797e+02,-9.900000000000000000e+02,-2.336932028039202009e+02,-1.752525818368399655e+02,-9.900000000000000000e+02,-1.560520790950475316e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.566357811763569998e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.532109689531558843e+02,-2.144832428039202057e+02,-1.560613443800598077e+02,-9.900000000000000000e+02,-2.336951630039201859e+02,-2.131382923382784043e+02,-2.156378988079799797e+02,-1.560632277131464889e+02,-1.379886710619298356e+02,-9.900000000000000000e+02,-1.566357811763569998e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.325520535599010259e+02,-1.578079804251507596e+02,-9.900000000000000000e+02,-1.560594228038398228e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.560613820411677750e+02,-1.578080590019999931e+02,-1.566357811763569998e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.325520535599010259e+02,-9.900000000000000000e+02,-1.968160390019999966e+02,-1.195960200000000100e+02,-9.900000000000000000e+02,-1.560613255504568144e+02,-1.388038813919999939e+02,-1.382060590019999893e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.566280550777968870e+02,-9.900000000000000000e+02,-1.773827923433127296e+02,-1.388000200000000177e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.558540979226705190e+02,-1.389977855249680943e+02,-9.900000000000000000e+02,-1.764377992178407908e+02,-1.579693209661141395e+02,-2.327422515698809775e+02,-9.900000000000000000e+02,-1.560613820411677750e+02,-1.967852376612665921e+02,-2.156417996059799975e+02,-1.554635026125948798e+02,-2.156378988079799797e+02,-1.560613632115647817e+02,-9.900000000000000000e+02,-2.338853610139001944e+02,-1.560613255504568144e+02,-1.960358988079800042e+02,-1.379909250406219030e+02,-1.579923589276940845e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.560520227926326129e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.154457796059800216e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.380080197999999996e+02,-2.152286996793773142e+02,-9.900000000000000000e+02,-1.380021983843570013e+02,-9.900000000000000000e+02,-9.900000000000000000e+02
-9.900000000000000000e+02,-1.935211073528141128e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.160300368239199997e+02,-9.900000000000000000e+02,-1.931724816717675139e+02,-1.778100198000000205e+02,-9.900000000000000000e+02,-1.952714206198602369e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.340948695402393867e+02,-9.900000000000000000e+02,-1.973983360179025510e+02,-1.946814897527459607e+02,-9.900000000000000000e+02,-1.584000598000000082e+02,-2.148601639688723139e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.137224728497757269e+02,-2.162201958259200012e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.137262328491036101e+02,-1.781864158199400094e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.941201619488570316e+02,-9.900000000000000000e+02,-2.131630015098081685e+02,-1.954635398218601949e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.937055148136353466e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.954635398218601949e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.903404416824783141e+02,-9.900000000000000000e+02,-1.973983360199397907e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.340948695402393867e+02,-1.952714206198602369e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.933341195438426610e+02,-9.900000000000000000e+02,-2.114639356490251316e+02,-1.937133425432205911e+02,-9.900000000000000000e+02,-2.340948695402393867e+02,-1.941161906993210380e+02,-1.778100198000000205e+02,-1.941108377117813575e+02,-9.900000000000000000e+02,-1.964260766239199825e+02,-9.900000000000000000e+02,-1.907209736639073583e+02,-1.952711810047900087e+02,-1.941072192380830757e+02,-1.964279807135862370e+02,-1.926438886505702044e+02,-1.943178349290378719e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.778100198000000205e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.150655398124065414e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.956575996218601574e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.140929881462770652e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02
-1.560613632115647817e+02,-1.560613443800598077e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.150576788258601937e+02,-1.560613630194455652e+02,-2.131440172392522072e+02,-1.576099415801790258e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.562554228233073559e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.562610722728958308e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-1.381961792018633446e+02,-1.566283250320868206e+02,-1.560632275305565884e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-1.560594035957237793e+02,-1.764416417939999917e+02,-1.560501588483306250e+02,-1.578060988019999797e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.135359977294761222e+02,-1.578080013702780207e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-2.129673996356655437e+02,-1.562346094678561315e+02,-1.578023144457409899e+02,-1.541339738711873508e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.562554606669089594e+02,-9.900000000000000000e+02,-1.382060590019999893e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.552854827765026471e+02,-9.900000000000000000e+02,-1.552600272409331126e+02,-1.387921392000000083e+02,-9.900000000000000000e+02,-2.135378614836546376e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.560613820392465811e+02,-1.389881591999999841e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-1.576099406272658427e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-1.554481795962146009e+02,-1.560614008707707683e+02,-1.562478704291419263e+02,-1.539736186561105455e+02,-1.764416417939999917e+02,-1.560613065287346330e+02,-9.900000000000000000e+02,-1.764416417939999917e+02,-1.528687411278934860e+02,-1.764416417939999917e+02,-1.387863946436441438e+02,-1.576120390020000173e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.383980211842366259e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.560613632115647817e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.560612302497841029e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-9.900000000000000000e+02,-1.583941392022717025e+02,-1.764416417939999917e+02,-9.900000000000000000e+02,-1.378100198000000205e+02,-9.900000000000000000e+02,-9.900000000000000000e+02
